,argu,loss_fun,class_weight,nl,opt,epochs,error
3377,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[30, 10]",SGD,300.0,
3378,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[30, 10]",Adam,100.0,1090.6212134238701
3379,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[30, 10]",Adam,200.0,2171.361248416458
3380,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[30, 10]",Adam,300.0,603.4632251556725
3381,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[30, 10]",RMSprop,100.0,388.72896073033985
3382,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[30, 10]",RMSprop,200.0,204.73543330166777
3383,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[30, 10]",RMSprop,300.0,479.98576535492333
3384,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",SGD,100.0,
3385,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",SGD,200.0,
3386,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",SGD,300.0,
3387,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",Adam,100.0,1004.4469812699429
3388,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",Adam,200.0,1333.6416937049567
3389,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",Adam,300.0,264.36714978118755
3390,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",RMSprop,100.0,379.1282018930504
3391,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",RMSprop,200.0,166.25459503523768
3392,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[50, 30, 10]",RMSprop,300.0,479.4022804845235
3393,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",SGD,100.0,
3394,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",SGD,200.0,
3395,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",SGD,300.0,
3396,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",Adam,100.0,792.6574186670663
3397,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",Adam,200.0,825.4556647774509
3398,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",Adam,300.0,657.3228395867152
3399,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,100.0,1109.3517710173085
3400,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,200.0,299.76803127177914
3401,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,300.0,140.581130520064
3402,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",SGD,100.0,
3403,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",SGD,200.0,
3404,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",SGD,300.0,
3405,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",Adam,100.0,807.4519443132423
3406,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",Adam,200.0,529.7184731646635
3407,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",Adam,300.0,506.6107955920688
3408,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,100.0,634.5340771209286
3409,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,200.0,448.09187844881836
3410,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,300.0,243.32242972748483
3411,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",SGD,100.0,
3412,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",SGD,200.0,
3413,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",SGD,300.0,
3414,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",Adam,100.0,554.9438962595417
3415,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",Adam,200.0,337.7832415900792
3416,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",Adam,300.0,319.80860550050284
3417,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",RMSprop,100.0,316.852157137543
3418,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",RMSprop,200.0,315.54277627529865
3419,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 30, 10]",RMSprop,300.0,166.63689864673435
3420,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",SGD,100.0,
3421,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",SGD,200.0,
3422,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",SGD,300.0,
3423,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",Adam,100.0,757.5823463775021
3424,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",Adam,200.0,456.98682101081965
3425,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",Adam,300.0,421.2512762742111
3426,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,100.0,323.09144271475395
3427,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,200.0,230.47884927212445
3428,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,300.0,342.5322371014013
3429,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",SGD,100.0,
3430,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",SGD,200.0,
3431,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",SGD,300.0,
3432,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",Adam,100.0,1071.0513640399327
3433,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",Adam,200.0,736.8163464595538
3434,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",Adam,300.0,463.94187611903016
3435,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",RMSprop,100.0,338.3025368780894
3436,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",RMSprop,200.0,384.3194315395304
3437,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 10]",RMSprop,300.0,249.52499726646693
3438,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",SGD,100.0,
3439,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",SGD,200.0,
3440,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",SGD,300.0,
3441,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",Adam,100.0,570.4236553170778
3442,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",Adam,200.0,418.07780672222077
3443,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",Adam,300.0,348.90575631816574
3444,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",RMSprop,100.0,354.32260643271655
3445,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",RMSprop,200.0,288.0240811837543
3446,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 10]",RMSprop,300.0,463.26244157397366
3447,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",SGD,100.0,
3448,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",SGD,200.0,
3449,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",SGD,300.0,
3450,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",Adam,100.0,393.59595887475024
3451,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",Adam,200.0,679.2518340809543
3452,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",Adam,300.0,458.6140448863722
3453,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,100.0,403.76439682189965
3454,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,200.0,286.90014293440305
3455,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,300.0,320.81930841957137
3456,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",SGD,100.0,
3457,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",SGD,200.0,
3458,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",SGD,300.0,
3459,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",Adam,100.0,528.512838039282
3460,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",Adam,200.0,571.9625914532193
3461,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",Adam,300.0,347.7984540516384
3462,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",RMSprop,100.0,380.0747990676244
3463,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",RMSprop,200.0,249.76885864189464
3464,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 10]",RMSprop,300.0,418.1502131225472
3465,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",SGD,100.0,
3466,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",SGD,200.0,
3467,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",SGD,300.0,
3468,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,100.0,603.6355583807014
3469,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,200.0,865.0796671683876
3470,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",Adam,300.0,757.8160113782218
3471,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,100.0,926.9918015868075
3472,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,200.0,596.4999475115907
3473,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[60, 40]",RMSprop,300.0,573.5809100603979
3474,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,100.0,
3475,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,200.0,
3476,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",SGD,300.0,
3477,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,100.0,502.99972077004935
3478,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,200.0,524.0198738116029
3479,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",Adam,300.0,355.51119126645744
3480,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,100.0,633.19190573837
3481,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,200.0,586.3766774453347
3482,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[80, 60, 40]",RMSprop,300.0,742.5933932641645
3483,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,100.0,
3484,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,200.0,
3485,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",SGD,300.0,
3486,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,100.0,669.9003316902287
3487,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,200.0,295.1724624878032
3488,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",Adam,300.0,667.3958688364381
3489,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,100.0,436.1293815663668
3490,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,200.0,700.8151017313543
3491,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,300.0,370.61551015129555
3492,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,100.0,
3493,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,200.0,
3494,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",SGD,300.0,
3495,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,100.0,1013.3034527051873
3496,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,200.0,406.21535097385447
3497,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,300.0,401.21593129149164
3498,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,100.0,451.30996763051877
3499,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,200.0,559.8407937104682
3500,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,300.0,340.0338233953691
3501,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,100.0,
3502,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,200.0,
3503,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,300.0,
3504,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,100.0,542.2693963826131
3505,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,200.0,310.774856994863
3506,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,300.0,454.1988440683596
3507,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,100.0,330.1515714209076
3508,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,200.0,276.9666759722416
3509,4.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,300.0,386.39287731268615
3510,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,100.0,
3511,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,200.0,
3512,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,300.0,
3513,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,100.0,1132.7342825563294
3514,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,200.0,1452.0678570565972
3515,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,300.0,357.6096556214958
3516,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,100.0,731.4064307261146
3517,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,200.0,467.65288270096187
3518,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,300.0,441.03914749261247
3519,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,100.0,
3520,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,200.0,
3521,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,300.0,
3522,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,100.0,1111.0460456942026
3523,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,200.0,658.1336730987127
3524,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,300.0,453.39900012809295
3525,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,100.0,737.5254585399666
3526,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,200.0,374.8184756626366
3527,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,300.0,563.938535233016
3528,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,100.0,
3529,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,200.0,
3530,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,300.0,
3531,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,100.0,691.9204640488819
3532,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,200.0,310.4965325076337
3533,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,300.0,299.19891028565365
3534,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,100.0,238.94890031839952
3535,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,200.0,466.58442075732887
3536,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,300.0,435.55747013768564
3537,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,100.0,
3538,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,200.0,
3539,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,300.0,
3540,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,100.0,595.6334589722259
3541,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,200.0,543.3343823644109
3542,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,300.0,593.9166874615935
3543,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,100.0,710.5095097206763
3544,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,200.0,466.79466814583725
3545,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,300.0,448.15764927389415
3546,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,100.0,
3547,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,200.0,
3548,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,300.0,
3549,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,100.0,887.231454016884
3550,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,200.0,660.7219403192476
3551,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,300.0,376.22796904559027
3552,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,100.0,486.82093145292396
3553,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,200.0,566.2762383158155
3554,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,300.0,215.44628975053396
3555,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,100.0,
3556,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,200.0,
3557,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,300.0,
3558,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,100.0,596.4041080524275
3559,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,200.0,683.5875857463578
3560,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,300.0,468.9716368788929
3561,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,100.0,377.8404106228585
3562,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,200.0,62.4649424296442
3563,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,300.0,545.3745192176015
3564,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,100.0,
3565,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,200.0,
3566,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,300.0,
3567,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,100.0,638.8397097367474
3568,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,200.0,868.5080843865485
3569,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,300.0,728.080542552693
3570,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,100.0,393.4505002636348
3571,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,200.0,803.4262823076767
3572,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,300.0,386.0174596173712
3573,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,100.0,
3574,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,200.0,
3575,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,300.0,
3576,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,100.0,1555.2720920121355
3577,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,200.0,288.2108368465707
3578,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,300.0,349.44479550278663
3579,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,100.0,794.5545598468747
3580,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,200.0,305.0147535607241
3581,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,300.0,360.09774980554073
3582,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,100.0,
3583,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,200.0,
3584,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,300.0,
3585,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,100.0,493.20048798174236
3586,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,200.0,520.1721887268102
3587,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,300.0,457.48669131356945
3588,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,100.0,1026.5835603009746
3589,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,200.0,148.12762109934778
3590,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,300.0,228.00084071435768
3591,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,100.0,
3592,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,200.0,
3593,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,300.0,
3594,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,100.0,350.41787934050427
3595,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,200.0,697.0358634127986
3596,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,300.0,322.51137310627627
3597,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,100.0,254.09855423146558
3598,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,200.0,278.05810822803534
3599,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,300.0,333.09045496056666
3600,4.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,100.0,
